Content:,Emissions by country and main source category,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound:,CH4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start year:,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End year:,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:,kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How to cite the dataset: EDGAR (Emissions Database for Global Atmospheric Research) Community GHG Database (a collaboration between the European Commission, Joint Research Centre (JRC), the International Energy Agency (IEA), and comprising IEA-EDGAR CO2, EDGAR CH4, EDGAR N2O, EDGAR F-GASES version 7.0, (2022) European Commission",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Users of the data are obliged to acknowledge the source of the data with a reference to the EDGARv7.0_GHG website (https://edgar.jrc.ec.europa.eu/dataset_ghg70), to Crippa et. al. (2022) and to the DOI (https://data.europa.eu/doi/10.2904/JRC_DATASET_EDGAR)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data download:,https://edgar.jrc.ec.europa.eu/dataset_ghg70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.3.d,Water-borne Navigation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026838,,0.00607726,0.00394499,0.00509901,0.00451486,0.0047628,0.0044632,0.00301896,0.00327614,0.00357609,0.00198247,0.00191751,0.00184954,0.001671952,0.001705965
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.3.e,Other Transportation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001328,0.000135,0.000117,0.0001053,0.0002001,0.0000657,0.0000594,0.0000702,0.0000747,0.0000657,0.00007844,0.00007554,0.00007151,7.11163E-05,8.14534E-05
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.4,Residential and other sectors,CH4,fossil,3.468153,3.468153,3.7982441,3.0401027,4.0780764,4.5369471,4.2485738,4.7393452,3.7239778,3.2564915,3.2272572,3.2218715,5.7083961,7.2661112,5.8382065,5.9900355,4.7514462,4.7429402,3.3056235,4.5192365,6.55999726,4.32040228,7.53160823,7.572592433,6.607675621,3.483313225,5.318415779,5.344098338,7.084266975,6.53815696,6.382588351,6.105711043,6.801889374,7.257878694,7.371061099,5.930002264,2.770426043,6.682458068,5.997987598,3.49361359,3.510207026,4.257675361,3.472023554,3.023524289,2.515188019,2.320106459,3.110869251,3.239387783,2.850082173,2.873535645,2.94115313,1.635713828
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.A.5,Non-Specified,CH4,fossil,0.584758533,0.584758533,0.634492803,0.41154576,0.54413987,3.98218799,3.04591519,2.035311027,3.166066677,0.918000852,0.8154574,0.355124849,0.64564516,0.81928679,0.699329683,0.712289907,0.59259925,0.723841752,0.549170233,0.591063833,1.078252,0.918794,0.891707,0.91346,0.770964,0.315738,0.6839505,0.675594,0.9255545,0.8583405,0.7659275,0.763596,0.91771,0.93011,0.92257,0.0356,0.04306,0.1056095,,,0.000400007,,,0.000656,,,,,,,,
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.B.1,Solid Fuels,CH4,fossil,31.74560325,31.74560325,31.22806367,32.48398181,33.6430103,35.28865665,35.3862881,36.2604525,38.35563402,40.49988241,39.57695898,46.67177886,50.99582307,56.34725565,60.49166357,63.1129066,63.74738763,64.33924359,61.49241185,61.36567201,68.52669008,58.19571605,59.80276939,56.06446104,51.03549678,58.98434966,38.07421194,40.23464669,41.90426021,31.41346219,39.8628175,39.91310672,41.86634557,43.60327333,44.04179662,37.00934115,38.83665224,38.68844928,41.28430481,37.59167931,38.02372532,40.22705633,37.61323269,39.28575484,30.44231121,37.44568549,37.5740775,36.774536,34.45985701,35.79485495,35.79485495,35.79485495
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,1.B.2,Oil and Natural Gas,CH4,fossil,5.436462182,5.437194449,6.202857929,7.217780845,7.640455696,7.366964422,8.416015064,9.295950425,9.597660053,9.644988695,9.655049083,8.933313548,9.114572557,9.005051882,8.707870649,10.11063459,10.58004009,11.23546375,12.87855254,12.39707534,11.44261803,12.2929103,13.21699428,12.91856455,12.08258873,12.62285422,9.373855123,10.02044679,10.72424132,10.96241174,11.59965547,9.358831848,8.013885158,6.985516819,6.247253896,5.757572707,7.983641335,7.518664427,7.680620194,7.760002697,10.44581612,11.88694789,12.08486497,12.46705768,12.54410213,12.39311161,11.43210341,10.91222545,10.4486351,10.08192661,10.08192661,10.08192661
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.B,Chemical Industry,CH4,fossil,0.02397192,0.00911623,0.02431984,0.03894276,0.05378571,0.06756114,0.08401595,0.09868876,0.11342087,0.12427012,0.03305563,0.04124565,0.04961769,0.04816257,0.0597788,0.05769879,0.06187547,0.0645196,0.06147557,0.077903,0.07898305,0.2482944,0.14117335,0.03789675,0.04022847,0.04058242,0.10887652,0.31706822,0.39766712,0.11268772,0.06300212,0.14075422,0.05832642,0.05678542,0.05678542,0.05678542,0.05678542,0.05678542,0.05678542,0.06224362,0.06770182,0.07316002,0.07861822,0.08407642,0.08407642,0.08407642,0.08407642,0.08407642,0.08407642,0.084100045,0.082527572,0.082257797
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,2.C,Metal Industry,CH4,fossil,0.065600815,0.07469133,0.078707195,0.08129464,0.067832468,0.088628327,0.08351245,0.083195641,0.10495128,0.10755752,0.110476822,0.120620045,0.117055807,0.141323213,0.144605507,0.157321965,0.15497434,0.147642121,0.157750866,0.158038608,0.13637547,0.078652767,0.049718521,0.004641407,0.001462724,0.00652462,0.039783022,0.0625086,0.05872846,0.00994014,0.042542304,0.03395,0.035561652,0.046062135,0.07175,0.083304284,0.11634,0.104076,0.115416,0.074806452,0.084987,0.086058,0.028035,0.031170351,0.043683449,0.071556936,0.087858097,0.087858097,0.087858097,0.087858097,0.087858097,0.087858097
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,3.A.1,Enteric Fermentation,CH4,fossil,247.427469,252.7490402,251.3004879,259.2439724,276.5881644,286.3724966,280.7337082,276.5787407,276.3946008,275.520489,273.4216073,275.7281095,274.4854192,269.2555919,269.4852168,264.4754528,256.2159114,257.8469919,250.7432388,244.1179178,241.4898463,232.3450234,195.612016,197.429949,179.1298619,192.06905,190.72876,187.524064,185.905796,179.30372,143.7747,136.2425474,134.0000942,135.1482295,135.3895155,126.1215925,126.3112045,124.7526705,121.1666162,114.0217992,111.5103295,107.6345572,108.1488813,108.5678593,111.7561913,111.6806649,108.0278634,108.3463703,106.1956487,107.2198007,106.3247676,105.4466733
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,3.A.2,Manure Management,CH4,fossil,39.3592734,42.43192724,42.19787528,43.91712828,47.85794298,49.56518572,49.03983978,48.83148709,50.89003693,49.59459109,48.92909626,50.10627847,51.45870292,51.36685469,53.60894252,51.19575586,50.06994491,51.31318201,50.31606329,47.46662012,46.62630925,46.39227709,38.25947249,37.98828084,35.71768488,39.18211152,40.02154414,38.93805379,38.64234749,38.02229938,32.85807107,30.46440948,29.9164965,29.45165655,28.36391782,26.03337563,27.04950589,28.56347856,27.76775799,29.06719607,31.49624508,26.15050617,25.27671752,24.92387381,25.14602377,25.27771076,23.96505801,23.78576964,22.96469351,23.33730472,22.9755609,22.621373
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,4.A,Solid Waste Disposal,CH4,fossil,28.91957822,31.79179327,32.28695196,32.8076858,33.34437454,33.88877034,34.41981373,34.95415513,35.49059802,36.02606299,36.55788483,37.04027628,37.51308745,37.97448385,38.4173563,38.83715733,39.21404685,39.55614032,39.89039575,40.25531637,40.67653802,41.13778122,41.65502004,42.16392275,42.56768498,42.79511054,43.05050944,43.59638821,43.68360753,42.32854499,42.67467273,43.27278785,43.79239679,44.21592973,44.97151507,45.53107006,46.34540534,46.96503969,47.46654577,47.21083558,47.23323211,47.37996761,47.25459731,47.43166868,47.25384406,47.35748938,47.57944162,47.73136503,48.04423743,48.15627947,48.2685828,48.45379299
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,4.C,Incineration and Open Burning of Waste,CH4,fossil,22.13610481,22.64395587,23.17266399,23.72127107,24.29045526,24.86984914,25.46143259,26.06704845,26.6800039,27.29113974,27.89553098,28.3559933,28.81002067,29.25811042,29.70415953,30.14784755,30.58303507,31.00846195,31.43893706,31.89732384,32.39356626,32.61227214,32.8643411,33.10915228,33.28542672,33.35449492,33.35170161,33.34889604,33.34528034,33.33915594,33.33593166,33.33263034,33.32911348,33.32537546,33.32177651,33.31782973,33.31794449,33.31807748,33.31821047,40.11553773,44.651665,51.18379226,57.79441553,67.05681153,53.87178353,66.29299153,69.31480593,72.33661654,75.35843016,77.01875187,78.7156574,81.20019057
Non-Annex_I,Central Europe,SCG,Serbia and Montenegro,4.D,Wastewater Treatment and Discharge,CH4,fossil,23.07699533,23.67377838,24.5755599,25.11567785,26.25004207,26.06470897,25.99005244,27.26687757,25.5324518,27.65124544,28.86597941,29.16766802,29.61172836,30.0113519,34.94248506,33.16957588,32.91089175,32.56182373,33.20013338,32.52526908,31.38392027,28.33968993,24.49169439,21.8730262,22.41008498,23.81787793,36.43114452,33.3561315,37.94702566,33.11339356,39.84304344,34.42082324,34.52036972,30.50140762,21.28402139,21.50862695,20.17216031,20.27379196,20.30516094,19.46252403,19.52300334,19.42946831,19.36462802,19.42286016,19.52516869,19.03506651,19.25610765,19.23822887,19.2079833,19.16227328,19.1166775,19.13299969
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042,0.00042,0.00042,0.00039,0.00039,0.000294,0.0002958,0.0002982,0.0002982,0.0002982
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.2,Manufacturing Industries and Construction,CH4,bio,0.8470934,0.8470934,0.8624234,0.8786214,0.8955714,0.9131494,0.9398174,0.9669954,0.9885054,1.0163734,1.0443314,1.0726194,1.1009674,1.1478834,1.1508834,1.1779414,1.1973514,1.2221894,1.2404874,1.2583074,1.2817954,1.3021438,1.3208006,1.3346434,1.5003802,1.4982156,1.6248746,1.671203,1.725102,1.2922034,1.2961764,1.4144382,1.3440856,1.2783944,1.2210308,1.1550108,1.3692514,1.2637982,1.245343,1.292944,1.1150912,1.1151696,1.0768972,1.058997,1.0513236,1.0334332,1.0229512,1.018672,0.9971052,0.9736277,0.9736277,0.9740661
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.4,Residential and other sectors,CH4,bio,26.02797918,26.02797918,26.53237481,27.08182842,27.67243999,28.29850954,29.08618297,29.89908238,30.74477177,31.59523315,32.45169053,33.3313099,34.20759526,35.76794214,35.93107402,36.73887343,37.46768891,38.15381841,38.81381593,39.45641547,40.06742703,40.62920862,41.19279221,41.7599738,47.00846401,47.50741971,50.24973685,51.31595567,52.39927247,53.28494491,53.8930443,54.54704462,56.42306171,59.26740182,62.11174192,64.95608202,70.97610493,65.48217365,64.76702227,66.62097268,68.0229774,68.51465501,70.540604,70.942942,71.47572,71.925132,72.45314,72.66886,74.400012,76.172591,76.172591,76.172591
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.B.1,Solid Fuels,CH4,bio,143.3242407,142.1621522,143.7432743,145.4968252,147.4173432,149.4994385,152.374382,155.2839745,158.3298223,161.2997047,164.1936218,167.2147507,170.0555959,176.2112155,175.405139,177.7196698,179.5735854,181.170063,182.5145287,183.801116,184.8429262,187.4595095,190.0760929,192.6926763,216.8960571,219.979903,218.1109149,216.2419268,214.3729386,212.5039505,212.5039505,221.007862,238.015623,222.6899513,207.2707837,191.9450811,180.4507885,166.4333776,164.6578543,169.4237586,174.1896938,175.8717831,176.899888,178.581979,180.357504,182.13306,183.908616,185.6094,190.060194,194.610622,194.610622,194.610622
Non-Annex_I,Eastern_Africa,SDN,Sudan,3.C.1,Emissions from biomass burning,CH4,bio,3.070377154,3.003436584,2.662416177,3.28398613,3.577885852,4.111090617,4.463815799,4.34886947,4.547732669,3.343581324,4.157156253,5.705168547,4.455123631,4.778328917,4.107681435,7.04019591,6.477300707,4.209337328,7.601569696,4.716543905,3.779617809,7.271100753,8.566673189,6.023327163,8.768305777,6.606717545,8.696248047,8.522998784,8.921458869,6.090645125,5.893020564,8.189028059,6.908179404,9.908144951,5.91276598,12.04118478,9.35282823,9.944233561,9.298223083,9.469488999,7.468977657,9.66337143,7.079508765,11.21190732,13.38489639,8.468119372,13.80673136,10.18877543,13.64069931,10.83401915,9.248437972,8.627630597
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.1.a,Main Activity Electricity and Heat Production,CH4,fossil,0.002603819,0.002603819,0.00247717,0.002276609,0.002276609,0.002230828,0.002194193,0.003335667,0.003934817,0.004572512,0.003020314,0.004372652,0.004775438,0.006807073,0.00634464,0.011793272,0.011187738,0.011661068,0.013421812,0.011571337,0.013180259,0.016303034,0.014229158,0.020986018,0.015730443,0.020919574,0.024096981,0.026574963,0.022242728,0.025422491,0.034060443,0.036322769,0.053975555,0.065844703,0.068604104,0.07686735,0.097202661,0.09495031,0.107488521,0.08672076,0.034330164,0.052755121,0.070498257,0.065318624,0.077819847,0.155302662,0.184500773,0.19222886,0.203156224,0.20682496,0.181333056,0.19356924
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,CH4,fossil,0.0001924,0.0001924,0.0002405,0.0002405,0.0002886,0.0002405,0.0002405,0.0002886,0.0002405,0.0002405,0.0002405,0.0001924,0.0001443,0.0001924,0.0001443,0.0001443,0.0001924,0.0000962,0.0001924,0.0001443,0.0001924,0.0002405,0.0001924,0.0000962,0.0001443,0.0001924,0.0001924,0.0002405,0.0001443,0.002954,0.0052873,0.004912,0.0110654,0.0121527,0.0138077,0.0139376,0.0159149,0.0215968,0.0208511,0.021515,0.0209473,0.0204133,0.0052487,0.00794609,0.00927489,0.0146412,0.01478142,0.01424526,0.01408339,0.01590103,0.013941172,0.014881909
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.2,Manufacturing Industries and Construction,CH4,fossil,0.0229122,0.0229122,0.0315414,0.0635358,0.0558732,0.0286176,0.0500844,0.0503256,0.023073,0.0221082,0.0397566,0.0365004,0.0273348,0.0283794,0.0234348,0.0237966,0.0275352,0.014727,0.019203,0.021615,0.0261978,0.0329514,0.0247506,0.0001344,0.0296814,0.0168978,0.006285,0.0208776,0.015933,0.02648025,0.022808545,0.018907705,0.018360545,0.01993883,0.022202615,0.0338253,0.050061175,0.059678665,0.05248378,0.092219335,0.12368574,0.07036621,0.06362552,0.04874461,0.05081,0.05282469,0.060484255,0.058099543,0.057267665,0.056870677,0.049861166,0.05322575
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.a,Civil Aviation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000446,0.0003568,0.0003345,0.0005575,0.0006244,0.0011373,0.0013157,0.000892,0.0005575,0.0004906,0.0007582,0.0008474,0.00130143,0.00118533,0.000854515,0.000524086,0.000578714
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.b_noRES,Road Transportation no resuspension,CH4,fossil,0.282891228,0.296605032,0.312356723,0.360962928,0.384423476,0.347317377,0.28836923,0.310022549,0.358982261,0.378013614,0.412882381,0.416419077,0.452572426,0.443301405,0.40040653,0.442405433,0.441249652,0.345251227,0.560763805,0.499067571,0.611277759,0.510889131,0.531759607,0.358549021,0.504113308,0.482697868,0.466984601,0.523032233,0.48685126,0.44732387,0.472734477,0.609168568,0.762903852,0.755932597,0.795451848,0.913131644,1.058216981,1.182274016,1.387248761,1.500219094,1.700972045,1.657970169,1.806181991,1.894834385,1.926989143,2.024092511,2.266278157,2.256730595,2.190602659,2.151628875,1.886433047,2.013727774
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.c,Railways,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00699524,0.002336035,0.00215634,0.00143756,0.00179695,0.00179695,0.00215634,0.002695425,0.00287512,0.00287512,0.00323451,0.00323451,0.0035939,0.003414205,0.0035939,0.003773595,0.00395329,0.00467207,0.004489844,0.004385637,0.004273504,0.00374678,0.003999609
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.3.d,Water-borne Navigation,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021217,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0006062,0.0009093,0.0009093,0.0009093,0.0009093,0.0009093,0.0012124,0.00116515,0.00113813,0.00110901,0.000972321,0.001037932
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.4,Residential and other sectors,CH4,fossil,0.042993957,0.042993957,0.027910473,0.033604467,0.014297486,0.015611485,0.014095986,0.014981986,0.011915989,0.008849992,0.016094485,0.017644983,0.018520982,0.019668481,0.018319483,0.015927985,0.018827482,0.015917985,0.017311984,0.016838984,0.018222983,0.02088598,0.019974981,0.019255481,0.021988478,0.023135977,0.033752967,0.034225966,0.035408465,0.0578632,0.03112855,0.032720169,0.051374557,0.057344636,0.061231849,0.075478194,0.091666963,0.096902388,0.077921474,0.07318299,0.073881088,0.097446428,0.101008625,0.05648982,0.063650905,0.066090915,0.06832978,0.068557405,0.067695945,0.068995079,0.060491193,0.064573082
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.A.5,Non-Specified,CH4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0290895,0.012298,0.016389,0.017808,0.027741,0.021521,0.0192505,0.0163185,0.0158455,0.0210485,0.0371305,0.000473,0.0157705,0.015086,0.015086,0.012746,0.022206,0.0155442,0.0166633,0.01670305,0.01464434,0.015632527
Non-Annex_I,Eastern_Africa,SDN,Sudan,1.B.2,Oil and Natural Gas,CH4,fossil,0.322520541,0.330220541,0.374514681,0.409419962,0.449391701,0.437384643,0.469467191,0.499697461,0.49673404,0.514640509,0.493720166,0.489339402,0.451212301,0.482494978,0.469072378,0.498568863,0.57220469,0.503168636,0.650878702,0.624879608,0.736229436,0.805536494,0.766408175,0.663794097,0.750785497,0.775155901,1.227385333,1.967788446,2.999840229,16.02834327,41.54854736,47.76152698,54.83003346,61.11622391,73.37169314,74.73082755,82.50103962,106.7508606,106.6850007,108.8214631,107.8272484,102.891425,29.04162389,46.60906259,59.20682138,56.3856506,52.97770852,53.01520629,52.5017041,58.50524278,50.79219658,50.99214201
Non-Annex_I,Eastern_Africa,SDN,Sudan,3.A.1,Enteric Fermentation,CH4,fossil,701.9002,721.145,733.4066,788.4704,809.2173,854.48376,863.9841,857.0216539,888.1191,950.32404,1001.077706,1054.697272,1110.9242,1106.739,1130.813613,1130.11174,1052.87136,1043.021118,1036.844351,1058.448145,1073.243898,1105.897423,1239.89123,1347.46546,1430.2716,1449.62165,1508.64878,1580.10272,1653.07564,1732.1012,1809.67505,1884.6118,1912.6529,1998.8044,2030.8179,2075.7965,2100.06414,2119.74878,2132.08735,2140.568214,2149.776724,2066.493054,2144.866562,2142.313988,2141.630622,2149.011101,2155.165606,2168.708591,2190.538523,2240.748368,2263.482517,2286.476481
Non-Annex_I,Eastern_Africa,SDN,Sudan,3.A.2,Manure Management,CH4,fossil,23.44214942,24.15203154,24.48258755,26.14070804,26.90034115,28.20384982,28.5897198,28.00702861,28.98703945,30.76526606,32.25283455,33.81914467,35.44806542,35.37784562,36.21314129,36.00160499,34.23650661,34.39839962,34.6798317,35.79222924,37.48824631,39.34657683,44.44142578,48.97771581,52.91492112,54.51348433,56.1858833,58.34257124,60.50981445,62.57994519,64.55090581,66.62158441,67.36155845,69.52374443,70.2812011,71.79216722,72.99805525,73.77991323,74.58014309,75.27683076,75.78729171,73.04429299,77.42401854,77.80954019,78.32194419,78.79013386,79.34172571,79.82632176,80.58379326,82.14073934,82.90449836,83.67650571
Non-Annex_I,Eastern_Africa,SDN,Sudan,3.C.7,Rice cultivations,CH4,fossil,1.068431363,1.037669098,1.024008408,1.094526659,1.221687988,1.412625034,1.817584628,2.229915041,1.56976232,1.8416655,2.28635358,1.876840525,1.4082944,0.436783746,0.35829563,0.30223269,0.2477957,0.19498466,0.19173276,0.078533692,0.123485973,0.12131804,0.193618923,0.233964347,0.2870356,0.22951685,0.406008022,0.398040867,0.501523344,1.200906322,0.694830318,0.783911128,0.606004025,1.0180664,0.962072748,0.748278804,0.901370539,0.795364375,0.855430293,0.802109065,0.81445312,0.855175776,0.962072748,0.962327265,1.987520129,0.962072748,0.908624262,1.496557608,1.446926871,1.468560782,1.490576468,1.490576468
Non-Annex_I,Eastern_Africa,SDN,Sudan,4.A,Solid Waste Disposal,CH4,fossil,10.482335,12.55433696,13.25726025,13.99990988,14.78739859,15.62416292,16.31881551,17.02284652,17.76269392,18.53997417,19.35495481,20.70755623,22.21052316,23.78987689,25.42915973,27.11441444,29.72114498,32.57024302,35.55877325,38.7080593,42.04092262,45.61182079,49.27985765,52.82566432,55.87088344,59.94823568,62.8038495,66.50396003,69.21139121,71.57733858,74.73138648,78.16538983,81.73438742,85.76616662,89.00724566,93.15850217,98.322356,104.1854983,109.3023809,113.1007016,116.904945,119.4171149,122.6336432,127.4147377,131.9292909,137.3207851,143.1820072,149.1047432,152.3828028,157.2391021,162.2501671,167.1640677
Non-Annex_I,Eastern_Africa,SDN,Sudan,4.C,Incineration and Open Burning of Waste,CH4,fossil,0.51928,0.53132,0.5442,0.55788,0.57228,0.5874,0.60292,0.61896,0.63564,0.65316,0.67152,0.6914,0.7122,0.73316,0.75332,0.77204,0.79016,0.80704,0.82364,0.84116,0.86056,0.88084,0.90284,0.92624,0.9506,0.97544,0.99792,1.02056,1.04332,1.06604,1.08864,1.12044,1.15248,1.18528,1.21936,1.25524,1.29156,1.32904,1.3672,1.39844,1.43028,1.45504,1.477653988,1.500668223,1.525291453,1.549518439,1.568414126,1.587309814,1.606205502,1.627312958,1.648697791,1.668533661
Non-Annex_I,Eastern_Africa,SDN,Sudan,4.D,Wastewater Treatment and Discharge,CH4,fossil,68.21705222,70.21259673,72.34914402,74.62085187,76.93223955,79.41443006,81.95065318,84.66943431,87.46208861,90.38219966,93.45363933,96.76177016,99.95105698,103.4150349,106.9029647,110.2720862,113.1649606,116.1185628,118.9764969,121.9035694,125.0704902,128.5815925,132.1981832,135.7776324,139.6001145,143.6802668,147.8306642,152.2868683,156.96751,161.6811756,166.4939681,171.4472933,176.5000868,181.7812866,186.9103217,192.0512013,196.9869445,202.314489,207.663603,212.9690643,218.2924207,224.1364589,230.5790162,236.5910249,242.4934704,248.4571829,254.7237689,261.1755236,267.4528733,273.3499822,279.3786005,285.5628841
Int. Shipping,Int. Shipping,SEA,Int. Shipping,1.A.3.d,Water-borne Navigation,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008506121,0.01386185,0.035284709,0.051351839,0.049012008,0.064955665,0.045069491,0.073863827,0.071943368,0.075468593
Int. Shipping,Int. Shipping,SEA,Int. Shipping,1.A.3.d,Water-borne Navigation,CH4,fossil,32.19115422,32.19115422,33.70156371,35.60673042,33.26417483,31.03217483,32.01221388,32.00696589,32.22167304,33.18233584,32.4803178,30.21199737,27.24111438,25.50276017,25.84901672,27.8923789,29.65786741,29.34692409,30.75047285,30.73176692,33.85985092,35.1743966,37.7818115,36.61541562,37.77320955,38.9818749,39.90681397,40.88951192,42.13386563,44.60076525,45.76593883,43.44245739,45.08747311,45.76664535,50.28444826,52.03332035,55.42234225,58.70327517,58.78540866,55.93937831,60.21741118,60.26115198,56.01373451,55.88680025,57.89137668,60.21156594,61.84232494,63.98959956,63.86772013,62.50956019,60.88431162,63.86764289
Int. Shipping,Int. Shipping,SEA,Int. Shipping,1.B.2,Oil and Natural Gas,CH4,fossil,272.6391308,272.6391308,297.1272025,337.3587981,334.78654,310.5405917,348.9141853,353.6330863,340.0308651,367.6247911,328.8773692,292.8320111,259.2999839,249.9099598,252.5379449,235.9296061,255.486641,256.2520923,279.3861159,287.0588166,314.4493903,315.4212859,322.8219709,333.1543525,336.503798,345.7379117,357.6467046,375.3707848,390.7239573,376.7765897,403.04001,403.0766888,391.9854632,420.2763264,449.6169472,455.5546854,456.7584454,455.8826868,454.5134788,430.1418716,436.0143374,438.8971802,444.2153364,436.7500705,427.515756,445.167402,469.1297238,468.9488428,480.6834299,479.1748038,489.5066133,500.061194
Non-Annex_I,Western_Africa,SEN,Senegal,1.A.1.a,Main Activity Electricity and Heat Production,CH4,bio,0.0624,0.0624,0.06291,0.06345,0.06396,0.0645,0.06498,0.06549,0.066,0.06648,0.06699,0.06747,0.06798,0.06846,0.069,0.06951,0.07008,0.07062,0.07119,0.07179,0.07239,0.07293,0.07347,0.07398,0.07455,0.07665,0.07884,0.08109,0.0834,0.08577,0.08805,0.08751,0.08988,0.07161,0.07671,0.08046,0.08046,0.06462,0.09828,0.02973,0.08427,0.08493,0.06687,0.0411,0.09066,0.06477,0.07866,0.071406,0.0994533,0.0975957,0.097964096,0.097964096
Non-Annex_I,Western_Africa,SEN,Senegal,1.A.2,Manufacturing Industries and Construction,CH4,bio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052193708,0.02918644,0.036990641,0.046644729,0.053677653,0.03334481,0.02974481,0.03928481,0.019413041,0.015887774,0.130595316,0.131053094,0.132758255
